Cm, alpha_m, beta_m, V_t, alpha_m_kf, beta_m_kf, V_t_kf, alpha_t_kf, C_a_up
-0.064811, -0.03523, -0.1922, 151.46, -0.035362581579746394, -0.18937432646033048, 153.32483972308037, -0.10616461683424037, -0.6669298666345804
-0.068919, -0.038367, -0.19066, 152.15, -0.0368046330547941, -0.18902932145658374, 153.36276136347348, -0.11049390602819942, -0.6669310730318002
-0.061352, -0.037923, -0.19158, 155.23, -0.03819738784059164, -0.18869839920778939, 153.4018687639005, -0.11467519799198907, -0.666928840570695
-0.061198, -0.03524, -0.18726, 154.82, -0.039536646331671116, -0.18834427755164068, 153.4400989615866, -0.11869588477999465, -0.6669279257195226
-0.065672, -0.039486, -0.18648, 154.37, -0.04082183182808794, -0.18796675617350478, 153.4772129852868, -0.1225542350387371, -0.666927046949643
-0.053332, -0.057218, -0.18476, 155.24, -0.042054015854123036, -0.18757973126952596, 153.51369564352743, -0.12625346567036638, -0.6669216766799472
-0.060619, -0.056088, -0.18599, 151.9, -0.04322765268192987, -0.18713923897130894, 153.5471043223563, -0.12977692743589622, -0.6669211256759146
-0.062164, -0.05798, -0.18468, 153.24, -0.04434720478223253, -0.18669430021603542, 153.5797218987173, -0.1331380174481332, -0.6669186185419876
-0.057971, -0.034375, -0.18372, 155.04, -0.04541193145207522, -0.18624964479496217, 153.61160566075782, -0.13633451198805066, -0.6669191494159378
-0.046492, -0.056566, -0.18262, 151.83, -0.046417068799455924, -0.18575327433911212, 153.63989297946614, -0.1393521090237709, -0.6669193102938978
-0.055914, -0.044528, -0.19312, 152.42, -0.04736533220604818, -0.18524525227479174, 153.6664523740993, -0.14219896060308143, -0.666921676940165
-0.048248, -0.042683, -0.18166, 152.91, -0.048256454670151376, -0.1847235690307575, 153.6910331656581, -0.1448742651404652, -0.6669240806316168
-0.050353, -0.056586, -0.18322, 152.81, -0.04908990236208621, -0.18418278491391296, 153.71317987402927, -0.14737641998643158, -0.6669235423159185
-0.045313, -0.047822, -0.17958, 154.64, -0.04986677135965346, -0.18364243390096668, 153.733769423191, -0.14970871575706515, -0.6669227678350489
-0.053159, -0.057209, -0.18445, 154.97, -0.050585640438877366, -0.18308754984110864, 153.75187169730611, -0.15186688569094522, -0.6669193975706593
-0.047227, -0.056908, -0.17898, 153.27, -0.051243384698598834, -0.18249714182760263, 153.76625621701348, -0.15384154829160343, -0.6669186869697216
-0.051015, -0.038789, -0.18579, 153.13, -0.0518408785175053, -0.18188771800383402, 153.77765818969795, -0.1556353285958492, -0.6669229271386532
-0.043865, -0.055323, -0.17766, 153.74, -0.05238016085502224, -0.18126622282830954, 153.7863547150367, -0.1572543479143016, -0.6669222418396821
-0.045857, -0.042201, -0.17848, 155.4, -0.05286114561217214, -0.18064358462513622, 153.7928204165756, -0.15869834776286398, -0.6669226758261421
-0.039563, -0.046585, -0.18151, 154.24, -0.05328091206272305, -0.17999172459423268, 153.79547187425254, -0.15995855961369024, -0.6669237757447682
-0.041201, -0.056913, -0.18555, 153.38, -0.053639925359814745, -0.17931384027845831, 153.7944018696518, -0.1610363799373616, -0.6669235153264529
-0.050293, -0.062824, -0.1859, 155.58, -0.05394176026504237, -0.17864017856113512, 153.79117153906483, -0.16194254078957276, -0.6669185509901463
-0.050162, -0.055168, -0.18451, 151.86, -0.054178357276517077, -0.1779122757851683, 153.78260048027403, -0.16265284614470343, -0.6669210967969313
-0.041353, -0.040016, -0.17736, 154.98, -0.05435794279813342, -0.17719729626574257, 153.77225930571493, -0.16319199309720692, -0.6669231443396854
-0.048366, -0.05638, -0.17304, 154.34, -0.05447718905178223, -0.17645850491386203, 153.7581483376114, -0.16354999107874554, -0.6669217865512503
-0.037342, -0.050106, -0.17696, 152.89, -0.05453415991673699, -0.17568852995934028, 153.73985153914677, -0.16372102751835046, -0.6669242133258859
-0.04635, -0.061472, -0.18268, 153.05, -0.05453176083568102, -0.174903244740722, 153.71822052662307, -0.16371382505999807, -0.6669233337304934
-0.048549, -0.058607, -0.17811, 155.17, -0.05447197028345407, -0.17412110725433108, 153.69426904384292, -0.16353432342906743, -0.6669200696199428
-0.042985, -0.066208, -0.17451, 154.25, -0.054351596270525826, -0.17331295942621658, 153.66645487469077, -0.16317293971813818, -0.6669160624683323
-0.039803, -0.045131, -0.1743, 153.16, -0.05416941186162113, -0.17247748138943791, 153.63474430190425, -0.1626259904542412, -0.6669191491303796
-0.041662, -0.052852, -0.16881, 154.41, -0.05392984370465584, -0.17163687572238598, 153.60037983470843, -0.16190676520388583, -0.666918259794311
-0.044627, -0.045573, -0.17268, 152.08, -0.05362811694115124, -0.17075773651410636, 153.56163067360995, -0.161000929011925, -0.6669225167278615
-0.053578, -0.053866, -0.16691, 152.24, -0.053268325225064465, -0.16986334211560408, 153.51982730593903, -0.15992077173912106, -0.6669242072428964
-0.04786, -0.059195, -0.17706, 152.1, -0.05285034583979008, -0.16895165591088718, 153.47492850206564, -0.15866592496889312, -0.6669245326301817
-0.055172, -0.06406, -0.17012, 153.81, -0.052376826421979515, -0.16803919478374238, 153.42792501543752, -0.15724433736669657, -0.6669209916259063
-0.051623, -0.064498, -0.17274, 154.94, -0.051847321152954796, -0.16712090675562236, 153.3786400385609, -0.15565467050736534, -0.6669155641384591
-0.049602, -0.045432, -0.17471, 153.96, -0.05125898145030125, -0.16617745515484764, 153.32616596472064, -0.15388837245133316, -0.6669161270497033
-0.055834, -0.049754, -0.16353, 154.44, -0.0506150299894939, -0.16522174362714181, 153.27132774978168, -0.15195511823056054, -0.6669147067429028
-0.051518, -0.044933, -0.17071, 152.13, -0.04991238805035296, -0.16422938098814097, 153.21296601353686, -0.14984566499190644, -0.666917421560731
-0.052812, -0.041828, -0.16985, 152.41, -0.04915482807611958, -0.16322358546623078, 153.15246135488286, -0.1475713382657291, -0.6669202011829836
-0.058363, -0.041335, -0.16786, 153.38, -0.04834383927671756, -0.16221064210394265, 153.09028797575306, -0.14513660891908298, -0.666921460263208
-0.062005, -0.054755, -0.16752, 152.97, -0.04747898528324723, -0.16117820876608707, 153.02597296038562, -0.14254016689667906, -0.6669198416446595
-0.062427, -0.047686, -0.15526, 151.69, -0.046559294015948, -0.1601182570262224, 152.95929412270874, -0.13977909384610343, -0.6669212846483421
-0.061224, -0.043034, -0.15485, 151.15, -0.04558644083854374, -0.1590379334143951, 152.89079275712191, -0.13685841950047675, -0.6669241577427562
-0.054945, -0.037327, -0.16269, 153.8, -0.04456466541766475, -0.15796569801499985, 152.82208123052885, -0.13379087207598692, -0.6669244551254768
-0.060296, -0.039656, -0.15457, 152.74, -0.04349093087571577, -0.15686836200667068, 152.75168000567035, -0.13056733433820505, -0.6669252875609392
-0.063326, -0.03187, -0.16265, 152.36, -0.042366547437782044, -0.15575272750753938, 152.68010978961152, -0.1271917398105881, -0.6669278666014349
-0.058859, -0.028046, -0.15209, 151.85, -0.04119240347234558, -0.15461703284213033, 152.60750389700382, -0.12366675552974048, -0.6669314687914693
-0.067501, -0.03335, -0.15706, 154.1, -0.0399724230217221, -0.15348553450634858, 152.5352405847111, -0.1200041621527941, -0.6669308249753289
-0.070205, -0.038938, -0.15754, 153.11, -0.038704264887591294, -0.15233049480503735, 152.46215815887467, -0.11619693099543049, -0.6669299880637531
-0.069548, -0.034863, -0.15842, 150.73, -0.03738740455241442, -0.1511405480816914, 152.38792084304245, -0.11224348736482367, -0.6669324336342785
-0.078047, -0.026175, -0.14787, 152.57, -0.03602684403078538, -0.14995060203627472, 152.3144447919127, -0.10815884817826411, -0.6669338699508331
-0.073396, -0.02857, -0.15177, 153.53, -0.0346229604653624, -0.14875391920610792, 152.24158603811387, -0.10394414568356898, -0.6669334014703083
-0.067097, -0.046881, -0.14607, 151.38, -0.03317426394636929, -0.14752455752199406, 152.16833147568101, -0.09959490691260524, -0.6669320736796109
-0.081759, -0.020515, -0.14276, 150.57, -0.03168240980610548, -0.14627389311470454, 152.09543970428706, -0.09511610146067538, -0.6669355065022537
-0.082109, -0.020177, -0.14262, 150.74, -0.030149848418382277, -0.14501012170973177, 152.02350511745507, -0.09051508577589933, -0.6669383800019711
-0.071259, -0.044333, -0.14312, 151.9, -0.028578841934830644, -0.1437412869257251, 151.95310065295183, -0.08579865123069375, -0.666936234240586
-0.083175, -0.012712, -0.14268, 153.45, -0.02697014594232118, -0.14247041787044465, 151.8845556587541, -0.08096906622818471, -0.6669364806038777
-0.077358, -0.03199, -0.14187, 151.01, -0.025322435851074018, -0.1411659297599611, 151.81663433594287, -0.07602235411960509, -0.6669364768725751
-0.073309, -0.030331, -0.14502, 150.28, -0.023638127080086502, -0.13984179991438328, 151.75017847012688, -0.07096576641264724, -0.666937162863393
-0.082976, -0.015515, -0.14517, 150.77, -0.021919293055793803, -0.1385075016700151, 151.6858109170853, -0.0658055278938847, -0.6669387342596798
-0.077749, -0.027722, -0.13778, 151.2, -0.020167373560193557, -0.13716226373559912, 151.623690554921, -0.06054596103914577, -0.6669383880887342
-0.077221, -0.021661, -0.14013, 149.9, -0.018382407369089717, -0.13579341469122946, 151.5634371652974, -0.05518718226013414, -0.6669396164488994
-0.076502, -0.0057605, -0.13976, 152.41, -0.01656814907750596, -0.13442972463015132, 151.50648331609315, -0.04974046350375667, -0.6669396859862842
-0.075606, -0.01705, -0.13841, 150.61, -0.014723392608664544, -0.1330388418322653, 151.45159864786532, -0.04420218391787922, -0.6669402417550657
-0.074552, -0.010509, -0.12573, 150.57, -0.01285052959799035, -0.1316335318181211, 151.39951828159406, -0.038579523607775425, -0.6669410846918603
-0.07336, -0.025244, -0.12582, 151.18, -0.010951378640384079, -0.13021921616869933, 151.3506158021921, -0.03287794231145604, -0.6669404577496676
-0.072055, -0.010867, -0.132, 150.53, -0.009026638956675232, -0.12878712555731, 151.30466621212872, -0.027099539211393908, -0.6669409776895301
-0.070661, -0.0012393, -0.12749, 150.27, -0.00707797677717505, -0.12733970187062615, 151.26193054029682, -0.021249316620617312, -0.6669419235363445
-0.069204, -0.011975, -0.13263, 149.6, -0.005106716919149825, -0.1258746846768184, 151.22244358239683, -0.015331251870847199, -0.666942916331439
-0.06771, -0.018449, -0.11961, 150.35, -0.0031149400209087934, -0.12440130742195786, 151.18673015922982, -0.009351591399956677, -0.6669432609999272
-0.066201, -0.00568, -0.11695, 152.07, -0.00110449022739513, -0.12292670014565361, 151.15518003036115, -0.0033158716516252687, -0.6669426343018642
-0.064697, 0.0095471, -0.12071, 150.18, 0.0009245398447466268, -0.12142640671340536, 151.12690547748173, 0.0027756293228809463, -0.66694319336642
-0.063213, 0.0084255, -0.11921, 150.96, 0.0029696459409365786, -0.11991860187203217, 151.1027437277901, 0.00891539331600886, -0.6669432006828792
-0.06177, 0.012122, -0.11315, 151.71, 0.005029324412007505, -0.11840275717314121, 151.08276435197837, 0.015098906111585342, -0.6669426724113889
-0.060384, -0.0068533, -0.11717, 150.08, 0.007102740893481356, -0.11686380866072994, 151.06643833671856, 0.02132366280241314, -0.6669436861621378
-0.059065, -0.0049868, -0.11938, 149.59, 0.009187970736083585, -0.11530941170410229, 151.05414332244925, 0.027583885256816217, -0.6669450619047725
-0.057829, 0.0043691, -0.11293, 151.99, 0.011282786234627567, -0.11375775589262085, 151.04665612632564, 0.03387288551659151, -0.6669449940657814
-0.056685, 0.013127, -0.10733, 150.48, 0.013386541457210431, -0.11218406031297898, 151.0430496575053, 0.04018872438188692, -0.6669452631211743
-0.055639, 0.026209, -0.10679, 149.73, 0.015497453465157754, -0.11059367416131378, 151.04356491751085, 0.04652604916088094, -0.6669449963978484
-0.054691, 0.030106, -0.11225, 152.91, 0.017613341834396775, -0.10901097957411844, 151.04916759906575, 0.052878313841493024, -0.6669432118119895
-0.053838, 0.008518, -0.10268, 149.82, 0.019733348602359323, -0.1073973103709419, 151.05838000359432, 0.059242942670957414, -0.6669447268421425
-0.053073, 0.024259, -0.10134, 150.41, 0.021855606266194833, -0.10577540733192041, 151.07208238221327, 0.06561432908109639, -0.6669446821903922
-0.052387, 0.029268, -0.11128, 150.68, 0.02397851977302997, -0.10414395241177776, 151.09019835090135, 0.07198768444592273, -0.6669441773100578
-0.051769, 0.031723, -0.10119, 151.92, 0.026100447863972875, -0.10250771512575219, 151.11290834931629, 0.07835808142094981, -0.6669432561562092
-0.051208, 0.034964, -0.098489, 151.56, 0.028219903791011768, -0.10085788543709666, 151.13983023776075, 0.08472105653021098, -0.6669422341077763
-0.050692, 0.03301, -0.09734, 152.81, 0.030335222334496637, -0.09920366074862129, 151.17127321426327, 0.09107161049485862, -0.666941526636042
-0.050212, 0.037332, -0.091922, 149.26, 0.032444731505416685, -0.09751870135031918, 151.20615107558422, 0.09740472371324739, -0.6669410625379134
-0.049761, 0.048569, -0.094743, 151.05, 0.034547191509599284, -0.09583273005526605, 151.24555278762068, 0.10371667410776274, -0.6669387214046641
-0.049335, 0.021767, -0.089965, 151.88, 0.03664027982445648, -0.09414013413976083, 151.28918474513267, 0.11000048906188108, -0.666941328513736
-0.048933, 0.05096, -0.086538, 150.27, 0.03872328156050159, -0.09242840765494025, 151.33645493937232, 0.11625402235309709, -0.6669390839789621
-0.048558, 0.037734, -0.090395, 151.8, 0.04079408652600372, -0.0907142086161966, 151.38791720976977, 0.12247093881902872, -0.6669396803316257
-0.048207, 0.031088, -0.087431, 151.74, 0.04285101545201132, -0.08898926971123898, 151.4431283463421, 0.12864619700238303, -0.6669421426289946
-0.047877, 0.05084, -0.08825, 149.97, 0.04489295553818614, -0.08724565597335024, 151.50162933344347, 0.13477645608311103, -0.6669407939532219
-0.047567, 0.038992, -0.091288, 150.69, 0.046917865490842835, -0.08549581177445784, 151.5637909846487, 0.14085558774273968, -0.666942557038485
-0.047281, 0.05997, -0.077897, 153.33, 0.04892574649042334, -0.08374785016552119, 151.62983750796843, 0.1468835955251609, -0.6669400714403684
-0.04702, 0.041427, -0.088155, 151.05, 0.050912617878629905, -0.08198028416597053, 151.69865862016408, 0.15284852880222335, -0.6669423513167911
-0.046783, 0.057239, -0.07415, 150.86, 0.052878687563775985, -0.08020184573916415, 151.77049100306004, 0.1587510117508239, -0.6669410907049339
-0.04657, 0.050422, -0.077196, 153.4, 0.05482234194499142, -0.07842534384728717, 151.84570604247435, 0.16458620006066477, -0.6669425470477499
-0.046379, 0.06394, -0.075633, 152.18, 0.05674195671611915, -0.07663442249149395, 151.92338564095226, 0.17034921728231595, -0.6669406055600742
-0.046208, 0.062173, -0.07146, 153.48, 0.05863617497892435, -0.07483969596551289, 152.00382931727304, 0.1760359897714125, -0.6669399421297826
-0.046054, 0.058278, -0.07411, 152.39, 0.06050265296191637, -0.07303185731378227, 152.08638014929278, 0.18163948111853134, -0.6669406795663505
-0.045914, 0.077381, -0.073428, 151.02, 0.062341127633145116, -0.07121016308384807, 152.1707800976483, 0.18715890165603657, -0.6669357636078193
-0.045784, 0.053265, -0.063117, 152.02, 0.06414855316417213, -0.06938355800410706, 152.2572671678875, 0.19258510727751207, -0.6669390988452426
-0.045659, 0.080251, -0.061635, 150.93, 0.0659258590380826, -0.06754480951103203, 152.34522612748665, 0.19792088845274783, -0.6669339979868198
-0.045535, 0.069077, -0.065248, 152.39, 0.06767030247736472, -0.06570366533964067, 152.43492138099333, 0.2031580108868877, -0.6669335164986346
-0.045409, 0.081332, -0.060018, 152.53, 0.06938161887531669, -0.06385501427307805, 152.52586484032338, 0.20829568018461733, -0.6669294703744629
-0.045274, 0.072768, -0.055917, 151.08, 0.07105641961392845, -0.06199378510214413, 152.6175162022134, 0.2133237231256411, -0.6669282259202014
-0.045125, 0.084075, -0.059409, 150.94, 0.07269540571179148, -0.06012511338555925, 152.70988696977992, 0.21824424428962574, -0.666923393198994
-0.044958, 0.085314, -0.061401, 152.9, 0.07429752996878453, -0.05825575115736633, 152.80314054803927, 0.22305409979977678, -0.6669194427963258
-0.044768, 0.061738, -0.059424, 152.81, 0.07585860385559577, -0.05637909676572115, 152.89663004943105, 0.22774071496302536, -0.6669246280905048
-0.044553, 0.092513, -0.053297, 154.79, 0.07738294012456487, -0.05450127136120782, 152.9905079549568, 0.23231703741156307, -0.6669198486082485
-0.044313, 0.086824, -0.046552, 151.2, 0.07886375108279386, -0.05260637455285203, 153.0834360415092, 0.23676268931143357, -0.6669157649105601
-0.044048, 0.078373, -0.050507, 152.79, 0.08030201010788479, -0.05070994056819014, 153.17617603469532, 0.2410805929113964, -0.6669163031851497
-0.043759, 0.067059, -0.046749, 154.85, 0.08169650501067943, -0.04881264163870562, 153.2685667441727, 0.24526710900888876, -0.6669230637352805
-0.043448, 0.089693, -0.0451, 154.7, 0.08304845955732983, -0.04690886021746323, 153.35992264959125, 0.24932591156262124, -0.6669211826261741
-0.043117, 0.08974, -0.044461, 152.56, 0.08435367826900819, -0.04499422817018833, 153.44959788014063, 0.2532444050158701, -0.6669184099884684
-0.042767, 0.094776, -0.044586, 151.69, 0.08561231177609263, -0.043072362900715186, 153.53759066851308, 0.25702304158721384, -0.6669133928461614
-0.042403, 0.088652, -0.042082, 153.82, 0.08682371215472942, -0.041149940233833456, 153.62424923125167, 0.2606598760966176, -0.6669127481198527
-0.042026, 0.084154, -0.039351, 153.62, 0.087985942851353, -0.03922202248834367, 153.70887046959564, 0.26414909467365455, -0.6669143320597223
-0.04164, 0.092149, -0.040368, 153.91, 0.0890997515560701, -0.03729003617442738, 153.7913110531743, 0.2674929420139929, -0.6669130895427593
-0.041246, 0.10444, -0.03717, 154.44, 0.09016499657032012, -0.03535435213146215, 153.87138522795823, 0.27069099271392283, -0.6669072187914517
-0.040849, 0.10047, -0.038954, 152.46, 0.09117763309705743, -0.03341097656828735, 153.9483523422097, 0.273731103589623, -0.6669020039621445
-0.04045, 0.10651, -0.026106, 154.47, 0.09214023501198743, -0.03146639969947689, 154.02280375272696, 0.27662100186336724, -0.6668958822279466
